,brand,owner,fuel,selling_price
4230,Volkswagen,third,lpg,7230000
4231,Tesla,second,petrol,7730000
4232,Volkswagen,first,lpg,7670000
4233,Audi,second,petrol,1970000
4234,Chevrolet,third,petrol,2560000
4235,Volvo,first,petrol,9020000
4236,Toyota,second,diesel,9390000
4237,Peugeot,third,cng,5770000
4238,Ford,second,lpg,6040000
4239,Ferrari,third,cng,7920000
4240,Tesla,first,petrol,8280000
4241,Toyota,second,petrol,7050000
4242,Ferrari,second,petrol,2380000
4243,Volkswagen,second,petrol,2280000
4244,Volvo,second,diesel,5170000
4245,Renault,second,diesel,6890000
4246,Tesla,third,diesel,9540000
4247,Toyota,second,petrol,2610000
4248,Peugeot,first,diesel,2200000
4249,Porsche,third,lpg,4810000
4250,Toyota,second,diesel,4680000
4251,Peugeot,third,diesel,6020000
4252,Porsche,first,petrol,9910000
4253,Peugeot,first,petrol,7770000
4254,Renault,second,lpg,2560000
4255,Ferrari,first,cng,3660000
4256,Audi,first,cng,7450000
4257,Porsche,third,petrol,4720000
4258,Ford,first,petrol,3780000
4259,Peugeot,second,lpg,1760000
4260,Volvo,third,petrol,7070000
4261,Peugeot,third,diesel,5520000
4262,Peugeot,third,petrol,9680000
4263,Chevrolet,third,diesel,2390000
4264,Volvo,first,cng,9730000
4265,Jaguar,third,diesel,5090000
4266,Chevrolet,second,cng,3030000
4267,BMW,third,diesel,4990000
4268,Peugeot,first,lpg,6230000
4269,Tesla,third,petrol,7890000
4270,Renault,second,diesel,1850000
4271,Volkswagen,third,petrol,5640000
4272,Peugeot,third,cng,2900000
4273,Ferrari,first,lpg,3410000
4274,Porsche,second,lpg,3280000
4275,Ferrari,first,lpg,5980000
4276,Audi,second,petrol,2780000
4277,Tesla,third,diesel,1970000
4278,Jaguar,first,cng,7570000
4279,Chevrolet,third,diesel,1500000
4280,Volkswagen,third,diesel,7440000
4281,Kia,third,lpg,5220000
4282,Chevrolet,second,cng,6130000
4283,Audi,third,diesel,2710000
4284,Ford,second,diesel,9770000
4285,Volkswagen,first,diesel,6000000
4286,Mitsubishi,third,cng,8960000
4287,Toyota,first,cng,8350000
4288,Porsche,third,lpg,7910000
4289,Mitsubishi,second,cng,5190000
4290,Renault,third,petrol,8410000
4291,Ford,third,cng,6850000
4292,Peugeot,first,lpg,9090000
4293,Volvo,third,diesel,6960000
4294,Jaguar,first,lpg,1890000
4295,Toyota,first,lpg,2800000
4296,Ferrari,third,cng,3170000
4297,Ford,first,petrol,1940000
4298,Renault,first,petrol,1820000
4299,Volvo,second,lpg,4560000
4300,Volvo,first,lpg,4090000
4301,Porsche,second,lpg,7350000
4302,BMW,third,cng,6270000
4303,Audi,first,lpg,2470000
4304,Porsche,third,diesel,8450000
4305,Renault,second,lpg,8410000
4306,Audi,third,cng,4870000
4307,Audi,first,cng,2460000
4308,Toyota,first,cng,7530000
4309,Tesla,third,petrol,9900000
4310,Volvo,second,petrol,4530000
4311,Ford,second,diesel,9180000
4312,Ferrari,third,cng,8090000
4313,Volkswagen,third,petrol,9600000
4314,Tesla,second,petrol,8610000
4315,Ferrari,third,petrol,8770000
4316,Ferrari,third,petrol,6690000
4317,Porsche,first,petrol,8840000
4318,Ferrari,second,cng,1700000
4319,Ferrari,first,diesel,7700000
4320,Tesla,third,petrol,9620000
4321,Jaguar,second,diesel,3780000
4322,Jaguar,first,petrol,2320000
4323,Ferrari,second,diesel,3960000
4324,Ferrari,third,diesel,9070000
4325,Kia,third,lpg,5480000
4326,Volkswagen,first,petrol,3480000
4327,Jaguar,first,petrol,5220000
4328,Peugeot,second,lpg,7670000
4329,Volkswagen,second,lpg,4030000
4330,Audi,first,cng,6650000
4331,Volkswagen,third,lpg,1900000
4332,Jaguar,first,diesel,6520000
4333,Porsche,first,lpg,2190000
4334,Hyundai,second,diesel,9820000
4335,Volkswagen,third,petrol,1160000
4336,Ferrari,third,lpg,9890000
4337,Jaguar,second,petrol,9720000
4338,Chevrolet,third,cng,2460000
4339,Honda,first,lpg,8530000
4340,Volkswagen,first,petrol,1780000
4341,Chevrolet,third,lpg,4210000
4342,Chevrolet,first,diesel,6570000
4343,Jaguar,second,petrol,9810000
4344,Ford,first,petrol,2400000
4345,Porsche,first,petrol,8920000
4346,Chevrolet,first,lpg,1570000
4347,Tesla,third,cng,9290000
4348,Ford,second,cng,2700000
4349,Renault,third,lpg,2780000
4350,Tesla,first,cng,3910000
4351,Honda,third,petrol,1280000
4352,Renault,first,petrol,6480000
4353,Renault,second,petrol,6710000
4354,Ferrari,first,lpg,3320000
4355,Chevrolet,first,lpg,8380000
4356,BMW,third,petrol,2340000
4357,Renault,first,diesel,1920000
4358,Tesla,third,cng,1920000
4359,Honda,second,diesel,1670000
4360,Chevrolet,first,cng,3050000
4361,Toyota,third,diesel,3760000
4362,Jaguar,second,lpg,1030000
4363,Porsche,third,petrol,3350000
4364,Porsche,third,diesel,6090000
4365,Jaguar,first,lpg,2260000
4366,Ford,third,cng,9400000
4367,Audi,first,lpg,8400000
4368,Renault,first,cng,4080000
4369,Volkswagen,second,lpg,6950000
4370,Volvo,first,petrol,4860000
4371,Porsche,third,diesel,2390000
4372,Ford,third,petrol,9250000
4373,Honda,third,cng,9390000
4374,Renault,third,petrol,7200000
4375,Peugeot,third,cng,1280000
4376,Peugeot,first,diesel,6650000
4377,Audi,first,diesel,7290000
4378,Peugeot,first,diesel,6980000
4379,Jaguar,first,cng,7650000
4380,Chevrolet,second,petrol,3230000
4381,Porsche,third,petrol,8760000
4382,Peugeot,second,petrol,4400000
4383,Ferrari,third,lpg,6530000
4384,Volvo,first,petrol,6410000
4385,Audi,second,cng,5450000
4386,Ferrari,second,lpg,1310000
4387,Ferrari,first,cng,7530000
4388,Porsche,first,diesel,1570000
4389,Porsche,third,lpg,3600000
4390,Volvo,first,diesel,8350000
4391,Renault,second,petrol,9700000
4392,Jaguar,first,diesel,4900000
4393,Peugeot,third,diesel,8870000
4394,Chevrolet,second,diesel,3570000
4395,Tesla,third,lpg,8540000
4396,Peugeot,first,diesel,1520000
4397,Tesla,second,lpg,1620000
4398,Audi,second,petrol,7130000
4399,Porsche,second,petrol,8700000
4400,Tesla,third,petrol,5930000
4401,Ferrari,first,lpg,4370000
4402,BMW,first,cng,4800000
4403,Tesla,second,diesel,5250000
4404,Chevrolet,second,cng,7390000
4405,Volvo,third,petrol,3250000
4406,Peugeot,third,cng,7680000
4407,Renault,third,cng,4730000
4408,Volkswagen,first,lpg,4250000
4409,Tesla,first,diesel,1670000
4410,Jaguar,first,cng,5540000
4411,Ferrari,third,diesel,7400000
4412,Porsche,first,diesel,9570000
4413,Tesla,second,petrol,6500000
4414,Kia,first,cng,5020000
4415,BMW,third,diesel,9160000
4416,Tesla,second,cng,2180000
4417,Peugeot,first,lpg,5410000
4418,Renault,first,lpg,5170000
4419,Ferrari,second,cng,8770000
4420,Volvo,third,lpg,2690000
4421,Ford,third,cng,7960000
4422,Ferrari,third,lpg,8160000
4423,Tesla,second,petrol,1290000
4424,Audi,second,petrol,7810000
4425,Peugeot,third,petrol,6970000
4426,Ferrari,first,cng,2410000
4427,Jaguar,first,lpg,9230000
4428,Peugeot,second,cng,7730000
4429,Chevrolet,third,lpg,3490000
4430,Volkswagen,third,cng,3060000
4431,Volkswagen,first,cng,2560000
4432,Toyota,third,diesel,1890000
4433,Audi,second,petrol,3560000
4434,Volvo,first,lpg,2680000
4435,Honda,second,petrol,4400000
4436,Porsche,third,diesel,6870000
4437,Tesla,second,diesel,6850000
4438,Chevrolet,third,diesel,1510000
4439,Renault,second,petrol,2550000
4440,Renault,first,cng,6320000
4441,Ford,third,diesel,3230000
4442,Jaguar,first,lpg,9850000
4443,Tesla,first,petrol,8330000
4444,Volkswagen,second,cng,9700000
4445,Peugeot,third,lpg,2340000
4446,Audi,third,diesel,8810000
4447,Jaguar,third,petrol,2250000
4448,Toyota,first,cng,1750000
4449,Audi,third,cng,1750000
4450,Tesla,third,cng,9360000
4451,Chevrolet,second,diesel,1700000
4452,Volkswagen,third,lpg,4840000
4453,Honda,second,diesel,7090000
4454,BMW,first,petrol,2210000
4455,Audi,second,lpg,7500000
4456,Peugeot,first,cng,4030000
4457,Chevrolet,third,diesel,8130000
4458,Tesla,first,diesel,1450000
4459,Renault,first,lpg,8960000
4460,Chevrolet,third,cng,7190000
4461,Audi,second,cng,9460000
4462,Honda,second,cng,6820000
4463,Toyota,third,diesel,4690000
4464,Volkswagen,third,cng,2760000
4465,Chevrolet,second,diesel,6630000
4466,Chevrolet,third,diesel,2040000
4467,Ferrari,third,cng,9020000
4468,Toyota,first,cng,3720000
4469,Tesla,third,lpg,6320000
4470,Volkswagen,second,lpg,5000000
4471,Peugeot,third,lpg,7800000
4472,Ford,third,lpg,3990000
4473,Ferrari,first,cng,4530000
4474,Ferrari,first,petrol,8490000
4475,Renault,first,cng,6740000
4476,Ferrari,first,lpg,2310000
4477,Chevrolet,third,lpg,6380000
4478,Volkswagen,third,diesel,1780000
4479,Toyota,second,petrol,8080000
4480,Ferrari,third,petrol,1900000
4481,Volkswagen,first,petrol,9560000
4482,Toyota,second,cng,3630000
4483,Tesla,first,lpg,1640000
4484,Kia,first,cng,3390000
4485,Renault,second,petrol,2090000
4486,Jaguar,first,lpg,8250000
4487,Volvo,first,cng,2220000
4488,Renault,third,diesel,3470000
4489,Honda,third,petrol,2210000
4490,Porsche,third,cng,3340000
4491,Chevrolet,second,petrol,9870000
4492,Peugeot,second,lpg,1880000
4493,Renault,third,diesel,5860000
4494,Renault,first,lpg,8770000
4495,Ferrari,second,petrol,8700000
4496,Peugeot,first,petrol,5610000
4497,Toyota,second,diesel,7700000
4498,Porsche,second,petrol,8510000
4499,Renault,second,cng,8490000
4500,Jaguar,third,petrol,6560000
4501,Tesla,first,petrol,9610000
4502,Renault,first,cng,3670000
4503,Ford,second,lpg,4480000
4504,Kia,second,petrol,6900000
4505,Jaguar,second,cng,4900000
4506,Porsche,third,diesel,6940000
4507,Ferrari,third,petrol,6700000
4508,Tesla,second,diesel,5060000
4509,Audi,second,diesel,1730000
4510,Volvo,third,lpg,7090000
4511,Ferrari,first,cng,7280000
4512,Ferrari,third,diesel,5870000
4513,Peugeot,first,petrol,3330000
4514,Mitsubishi,second,cng,5530000
4515,Volvo,second,petrol,6510000
4516,Ferrari,third,lpg,9870000
4517,Jaguar,third,cng,7970000
4518,Tesla,third,petrol,7890000
4519,Porsche,third,cng,9010000
4520,Tesla,third,petrol,3980000
4521,Ford,first,petrol,8820000
4522,Jaguar,first,petrol,1580000
4523,Ford,third,diesel,5910000
4524,Volvo,first,petrol,1220000
4525,Peugeot,second,cng,1180000
4526,Porsche,second,petrol,6830000
4527,Audi,third,cng,9270000
4528,Tesla,first,petrol,8100000
4529,Ford,third,petrol,2540000
4530,Porsche,third,diesel,3920000
4531,Honda,second,lpg,8950000
4532,Tesla,first,cng,8620000
4533,Volkswagen,third,lpg,3280000
4534,Peugeot,first,lpg,9290000
4535,Renault,second,cng,3000000
4536,Volkswagen,third,cng,8220000
4537,Tesla,first,diesel,5510000
4538,Audi,first,cng,5860000
4539,Chevrolet,third,lpg,9620000
4540,Renault,first,cng,3980000
4541,Ford,third,petrol,6970000
4542,Tesla,second,petrol,6050000
4543,Porsche,third,cng,5900000
4544,Volvo,third,petrol,7450000
4545,Renault,third,cng,2090000
4546,Renault,third,petrol,6160000
4547,Toyota,second,petrol,5320000
4548,Chevrolet,first,cng,6940000
4549,Renault,third,petrol,8980000
4550,Chevrolet,first,cng,8710000
4551,Chevrolet,third,petrol,5400000
4552,Audi,third,petrol,5650000
4553,Volvo,second,petrol,7730000
4554,Volvo,third,diesel,9490000
4555,Volvo,third,petrol,7090000
4556,Jaguar,first,lpg,5900000
4557,Tesla,third,petrol,6310000
4558,Mitsubishi,second,diesel,3990000
4559,Audi,third,cng,2800000
4560,Toyota,second,cng,1430000
4561,Renault,first,diesel,8560000
4562,Ford,third,cng,3960000
4563,Tesla,third,lpg,4750000
4564,Volvo,third,lpg,9700000
4565,Porsche,first,diesel,9310000
4566,Porsche,first,petrol,5700000
4567,Jaguar,second,diesel,6000000
4568,Toyota,first,diesel,1010000
4569,Tesla,second,petrol,3040000
4570,BMW,second,cng,3070000
4571,Volvo,third,diesel,2240000
4572,Chevrolet,first,cng,9750000
4573,Toyota,first,lpg,7470000
4574,Porsche,first,cng,9770000
4575,Porsche,second,petrol,6670000
4576,Peugeot,second,cng,1280000
4577,Porsche,third,lpg,8830000
4578,Nissan,first,diesel,8290000
4579,Renault,second,diesel,6330000
4580,Volvo,third,cng,6770000
4581,Porsche,first,petrol,2850000
4582,Toyota,second,cng,6980000
4583,Peugeot,second,lpg,1420000
4584,Ford,second,diesel,6640000
4585,Tesla,second,diesel,4770000
4586,Kia,first,petrol,7280000
4587,Toyota,third,lpg,7920000
4588,Ford,third,lpg,1180000
4589,Renault,second,lpg,9880000
4590,Chevrolet,first,petrol,6350000
4591,Chevrolet,first,lpg,1870000
4592,Volvo,first,lpg,8230000
4593,Toyota,second,lpg,7000000
4594,Audi,second,cng,8780000
4595,Volvo,second,lpg,2940000
4596,Tesla,first,cng,3980000
4597,Volvo,second,diesel,5350000
4598,Porsche,first,cng,9450000
4599,Porsche,third,lpg,2450000
4600,Ford,first,lpg,3570000
4601,Ferrari,second,lpg,4130000
4602,Peugeot,third,diesel,2200000
4603,Renault,third,lpg,3600000
4604,Peugeot,third,cng,4460000
4605,Chevrolet,first,petrol,9360000
4606,Audi,first,lpg,8750000
4607,Toyota,first,cng,1240000
4608,Volkswagen,first,diesel,2980000
4609,Ford,second,cng,3230000
4610,Jaguar,third,cng,8950000
4611,Porsche,third,lpg,7020000
4612,Volkswagen,second,petrol,2880000
4613,Audi,first,diesel,6160000
4614,Kia,first,diesel,6960000
4615,Peugeot,first,cng,1760000
4616,BMW,third,lpg,8180000
4617,Volvo,third,cng,8490000
4618,Volvo,second,lpg,1780000
4619,Porsche,third,lpg,5700000
4620,Peugeot,second,lpg,4080000
4621,Jaguar,third,cng,4360000
4622,Porsche,third,cng,5010000
4623,Toyota,second,petrol,3700000
4624,Jaguar,third,lpg,4630000
4625,Porsche,second,diesel,1200000
4626,Peugeot,third,lpg,7270000
4627,Audi,first,cng,5720000
4628,Tesla,second,lpg,8800000
4629,Lamborghini,second,cng,6720000
4630,Audi,third,petrol,1600000
4631,Volvo,third,diesel,8700000
4632,Tesla,third,diesel,1670000
4633,Peugeot,second,lpg,2360000
4634,Peugeot,first,lpg,1640000
4635,Volvo,first,petrol,1480000
4636,Peugeot,third,cng,8790000
4637,Chevrolet,first,cng,1580000
4638,Tesla,first,petrol,9230000
4639,Mercedes-Benz,third,diesel,6200000
4640,Audi,first,cng,4840000
4641,Volvo,second,lpg,5120000
4642,Porsche,second,diesel,2930000
4643,Jaguar,third,petrol,4340000
4644,Volkswagen,second,petrol,9170000
4645,Toyota,first,diesel,8360000
4646,Toyota,first,cng,8670000
4647,Jaguar,third,lpg,9600000
4648,Audi,third,lpg,7170000
4649,Ford,third,diesel,7030000
4650,Jaguar,first,petrol,5560000
4651,Ford,first,diesel,3100000
4652,Toyota,second,petrol,9400000
4653,Audi,first,lpg,3510000
4654,Chevrolet,second,cng,9340000
4655,Peugeot,first,lpg,9200000
4656,Ford,first,cng,2260000
4657,Jaguar,second,lpg,8150000
4658,Ferrari,second,lpg,3430000
4659,Toyota,third,cng,4630000
4660,Volkswagen,second,petrol,2270000
4661,Volvo,second,petrol,2860000
4662,Chevrolet,first,cng,5370000
4663,Volvo,second,petrol,8940000
4664,Ford,second,lpg,6650000
4665,Chevrolet,third,petrol,3780000
4666,Ford,third,cng,6660000
4667,Volkswagen,first,cng,3930000
4668,Audi,first,lpg,6100000
4669,Volkswagen,first,lpg,8420000
4670,Toyota,third,lpg,6570000
4671,Ford,first,lpg,6310000
4672,Renault,third,diesel,9740000
4673,Chevrolet,second,lpg,4530000
4674,Toyota,first,cng,7400000
4675,Jaguar,third,lpg,6430000
4676,Volvo,second,cng,9440000
4677,Audi,third,cng,9150000
4678,Audi,second,petrol,4140000
4679,Jaguar,second,petrol,7360000
4680,Volkswagen,first,lpg,4440000
4681,Ferrari,third,lpg,2140000
4682,Jaguar,third,petrol,5940000
4683,Ford,second,lpg,6110000
4684,Chevrolet,first,lpg,6870000
4685,Volkswagen,third,diesel,4210000
4686,Ferrari,second,petrol,4210000
4687,Volkswagen,second,petrol,3130000
4688,Volkswagen,first,lpg,3910000
4689,Renault,third,cng,3230000
4690,Volkswagen,first,lpg,2210000
4691,Ferrari,third,diesel,3860000
4692,Renault,first,petrol,9680000
4693,Ferrari,third,cng,9490000
4694,Volkswagen,first,cng,6110000
4695,Toyota,third,diesel,9800000
4696,Jaguar,first,petrol,4440000
4697,Peugeot,second,lpg,9430000
4698,Volkswagen,second,petrol,8510000
4699,Toyota,third,lpg,9160000
4700,Peugeot,third,petrol,4090000
4701,Peugeot,third,lpg,4740000
4702,Volkswagen,first,lpg,9180000
4703,Jaguar,second,cng,1950000
4704,Porsche,third,cng,3760000
4705,Jaguar,third,cng,8990000
4706,Ford,third,lpg,2120000
4707,Tesla,third,lpg,4480000
4708,BMW,second,lpg,1920000
4709,Tesla,first,petrol,4810000
4710,Volkswagen,second,cng,7350000
4711,Audi,second,diesel,6970000
4712,Volkswagen,third,petrol,1150000
4713,Volkswagen,second,lpg,7410000
4714,Porsche,third,cng,7490000
4715,Mitsubishi,third,petrol,2450000
4716,Porsche,second,lpg,3740000
4717,Peugeot,first,petrol,8930000
4718,Ferrari,first,cng,4530000
4719,Porsche,third,diesel,2980000
4720,Kia,first,lpg,8920000
4721,Toyota,first,petrol,3870000
4722,Renault,first,diesel,4270000
4723,Ford,first,cng,6410000
4724,Volvo,first,petrol,6930000
4725,Toyota,second,lpg,3320000
4726,Toyota,first,cng,2410000
4727,Chevrolet,third,diesel,8810000
4728,Peugeot,second,diesel,6520000
4729,Volkswagen,second,petrol,2550000
4730,Tesla,first,cng,5400000
4731,Peugeot,first,petrol,2480000
4732,Audi,third,diesel,6060000
4733,Tesla,third,cng,6060000
4734,Porsche,first,lpg,8510000
4735,Toyota,third,cng,3500000
4736,Peugeot,third,petrol,4840000
4737,Audi,first,petrol,9290000
4738,Ferrari,second,lpg,7350000
4739,Porsche,third,petrol,8520000
4740,Jaguar,third,lpg,1130000
4741,Volkswagen,first,diesel,1320000
4742,Porsche,first,cng,8300000
4743,Tesla,third,diesel,1600000
4744,Toyota,third,petrol,3430000
4745,Chevrolet,third,diesel,3050000
4746,Toyota,second,cng,2280000
4747,Volkswagen,second,diesel,2180000
4748,Porsche,third,diesel,7650000
4749,Porsche,second,lpg,2180000
4750,Tesla,third,diesel,6480000
4751,Renault,third,lpg,3290000
4752,Audi,first,petrol,3070000
4753,Audi,third,diesel,8550000
4754,Renault,third,petrol,6330000
4755,Chevrolet,second,lpg,1390000
4756,Peugeot,first,cng,1920000
4757,Ford,second,lpg,1190000
4758,Volkswagen,second,petrol,9730000
4759,Audi,second,diesel,7550000
4760,Volvo,first,cng,4690000
4761,Ford,second,diesel,3650000
4762,Chevrolet,third,diesel,1830000
4763,Peugeot,second,lpg,8980000
4764,Jaguar,third,diesel,1370000
4765,Porsche,third,cng,9410000
4766,Porsche,third,diesel,6980000
4767,Tesla,first,petrol,3080000
4768,Toyota,third,diesel,5420000
4769,Kia,third,petrol,6980000
4770,BMW,third,diesel,6840000
4771,Volkswagen,second,petrol,3550000
4772,Tesla,second,lpg,8480000
4773,Jaguar,first,cng,2430000
4774,Ferrari,second,lpg,5530000
4775,Mitsubishi,second,diesel,2840000
4776,Jaguar,second,cng,6840000
4777,Ferrari,third,lpg,7050000
4778,Peugeot,first,lpg,9530000
4779,Toyota,second,petrol,7110000
4780,BMW,second,petrol,1530000
4781,Tesla,third,lpg,7190000
4782,Volkswagen,first,petrol,5630000
4783,Volkswagen,first,diesel,5770000
4784,Volkswagen,third,lpg,4040000
4785,Jaguar,first,lpg,3310000
4786,Lamborghini,second,lpg,2110000
4787,Peugeot,second,lpg,5240000
4788,Tesla,third,cng,9310000
4789,Chevrolet,first,cng,7280000
4790,Volkswagen,first,diesel,6770000
4791,Toyota,second,cng,4900000
4792,Lamborghini,second,lpg,5960000
4793,Volkswagen,third,lpg,6470000
4794,Audi,first,petrol,7020000
4795,Tesla,first,diesel,1730000
4796,Volvo,second,lpg,4230000
4797,Audi,second,diesel,7460000
4798,Toyota,first,petrol,2720000
4799,Ferrari,first,cng,7450000
4800,Ferrari,first,petrol,2180000
4801,Toyota,second,lpg,1640000
4802,Chevrolet,first,cng,5660000
4803,Chevrolet,third,lpg,6250000
4804,Chevrolet,second,diesel,3450000
4805,Renault,second,cng,5970000
4806,Kia,second,lpg,3320000
4807,Ferrari,second,diesel,6760000
4808,Ford,third,petrol,7970000
4809,Jaguar,second,lpg,7200000
4810,Volvo,third,diesel,9130000
4811,Ford,third,cng,4040000
4812,Renault,first,lpg,8950000
4813,Volkswagen,third,cng,4240000
4814,Volvo,second,diesel,9690000
4815,Ford,first,lpg,3940000
4816,Toyota,first,cng,2310000
4817,Toyota,second,diesel,1630000
4818,Volkswagen,third,cng,2300000
4819,Lamborghini,third,cng,1070000
4820,Ford,third,petrol,6970000
4821,Jaguar,third,diesel,1720000
4822,Toyota,third,diesel,3310000
4823,Renault,first,cng,7360000
4824,Porsche,first,cng,3990000
4825,Toyota,second,cng,2230000
4826,Mitsubishi,third,diesel,8870000
4827,Peugeot,third,diesel,8650000
4828,Ferrari,third,petrol,6380000
4829,Chevrolet,third,petrol,6920000
4830,Chevrolet,third,cng,4390000
4831,Tesla,first,diesel,6040000
4832,Renault,third,cng,1580000
4833,Peugeot,third,diesel,4300000
4834,Renault,third,cng,5670000
4835,Ford,first,diesel,7650000
4836,Ferrari,second,lpg,8810000
4837,Renault,first,cng,6650000
4838,Audi,second,diesel,1090000
4839,Porsche,first,lpg,4070000
4840,Chevrolet,second,lpg,8320000
4841,Tesla,third,lpg,8240000
4842,Jaguar,first,diesel,3540000
4843,Peugeot,third,diesel,4150000
4844,Chevrolet,third,lpg,9360000
4845,Ford,second,lpg,6660000
4846,Peugeot,second,cng,3120000
4847,Ferrari,second,cng,2790000
4848,Renault,second,cng,5220000
4849,Ferrari,first,lpg,7280000
4850,Toyota,first,cng,9850000
4851,Toyota,third,lpg,5430000
4852,Chevrolet,second,diesel,2250000
4853,Jaguar,second,petrol,1180000
4854,Tesla,first,lpg,4420000
4855,Chevrolet,first,cng,3900000
4856,Ferrari,third,petrol,9670000
